timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure
1.611090,-0.007076,0.047824,1.019432,-0.001055,-0.000578,-0.001419,-3.106734,-19.894217,43.559921,1016.141357
1.619908,-0.007076,0.046116,1.018700,-0.001338,0.001835,-0.001395,-3.147211,-19.842745,43.844112,1016.141357
1.628725,-0.006588,0.047092,1.017480,0.000186,0.000302,-0.001972,-3.179592,-19.801569,44.071465,1016.136475
1.644802,-0.006100,0.046360,1.015528,0.001384,-0.000604,-0.000738,-3.205497,-19.768627,44.253345,1016.136475
1.653611,-0.005124,0.047336,1.016748,0.000160,0.001809,-0.002828,-3.226220,-19.742273,44.398849,1016.136475
1.662432,-0.005856,0.046848,1.014796,0.001058,0.000577,-0.002480,-3.242800,-19.659592,44.053471,1016.134766
1.672399,-0.006832,0.047336,1.017480,0.000740,-0.001535,-0.000637,-3.087694,-19.593445,43.777168,1016.134766
1.687339,-0.006100,0.046360,1.016992,0.001328,-0.000908,-0.001226,-2.963610,-19.540527,43.556126,1016.134766
1.696399,-0.007808,0.046848,1.019432,-0.001997,-0.000593,-0.000605,-2.864342,-19.498194,43.379292,1016.134766
1.705227,-0.005368,0.046116,1.015284,-0.001063,0.000618,-0.001196,-2.784929,-19.464327,43.237823,1016.129395
1.715170,-0.007076,0.046360,1.018456,-0.001646,0.000308,-0.001776,-2.844436,-19.476435,43.124649,1016.129395
1.730091,-0.004636,0.046604,1.016992,0.001685,-0.001199,-0.001446,-2.892042,-19.486120,43.034111,1016.129395
1.738888,-0.005856,0.047580,1.016504,0.000155,-0.002380,-0.001121,-2.930127,-19.493868,42.961681,1016.129395
1.747704,-0.007808,0.047092,1.019188,-0.001649,0.001564,-0.000202,-2.960595,-19.500067,42.903736,1016.128174
1.757674,-0.005856,0.047580,1.015528,-0.000420,0.000036,0.000102,-2.984969,-19.505026,43.027317,1016.128174
1.772614,-0.006832,0.046116,1.018212,0.001389,-0.001766,-0.000500,-2.926760,-19.458593,43.126183,1016.128174
1.781432,-0.007564,0.046604,1.018456,0.001365,-0.002037,-0.000192,-2.880192,-19.421448,43.205273,1016.128174
1.790247,-0.007320,0.046360,1.018944,-0.000159,-0.001102,-0.000489,-2.842938,-19.391731,43.268547,1016.125488
1.800232,-0.007564,0.047336,1.019432,-0.000457,-0.000182,-0.001081,-2.813135,-19.367958,43.319164,1016.125488
1.815169,-0.006832,0.046360,1.016748,0.001353,-0.000179,-0.001063,-2.789292,-19.421740,43.126919,1016.125488
1.823976,-0.007564,0.045872,1.017480,0.003432,0.000124,-0.001045,-2.770218,-19.464764,42.973125,1016.125488
1.832791,-0.005612,0.046848,1.015528,0.000972,0.000723,0.000174,-2.754959,-19.499184,42.850090,1016.125488
1.842776,-0.006832,0.047336,1.014552,0.000355,0.001011,-0.000730,-2.742752,-19.526720,42.751659,1016.125488
1.857708,-0.007564,0.048312,1.016748,0.000049,0.000393,0.000183,-2.732986,-19.492748,42.975845,1016.125488
1.866512,-0.007076,0.047336,1.017480,-0.000552,-0.000214,-0.000421,-2.686319,-19.465570,43.155193,1016.122314
1.876592,-0.005856,0.045384,1.016504,-0.001444,0.000690,-0.003717,-2.648986,-19.443829,43.298672,1016.122314
1.891558,-0.006344,0.046848,1.016260,0.000382,0.000979,-0.002153,-2.619119,-19.426435,43.413456,1016.122314
1.900369,-0.006100,0.046848,1.018212,0.001577,0.001263,-0.000915,-2.595225,-19.412521,43.505283,1016.122314
1.909165,-0.005368,0.045140,1.017480,0.000649,0.001542,0.000301,-2.647343,-19.418190,43.634159,1016.117432
1.919121,-0.006344,0.045628,1.018944,0.000638,0.002117,0.001197,-2.689038,-19.422724,43.737259,1016.117432
1.934081,-0.006100,0.046848,1.016992,-0.001474,0.001180,-0.001526,-2.722393,-19.426352,43.819740,1016.117432
