Power,Thrust
0.1344315147673738,0.000188
0.0632366948225199,0.035905
0.5151614617661036,0.056683
1.2725993694077942,0.173187
3.7670599111020664,0.37092
7.18543603742927,0.645679
13.041403394803137,0.990469
20.349585527614543,1.434949
33.34059615729852,1.885862
47.73666141836911,2.506034
